frame_id,job_action,hand_activity_class,grip_type_proxy,motion_class_rule
7175,Dexterous Hand movements,static,open,static
7176,Dexterous Hand movements,static,open,static
7177,Dexterous Hand movements,static,open,static
7178,Dexterous Hand movements,static,open,static
7179,Dexterous Hand movements,static,open,static
7180,Dexterous Hand movements,static,open,static
7181,Dexterous Hand movements,static,open,static
7182,Dexterous Hand movements,static,open,static
7183,Dexterous Hand movements,static,open,static
7184,Dexterous Hand movements,static,open,static
7185,Dexterous Hand movements,static,open,static
7186,Dexterous Hand movements,static,open,static
7187,Dexterous Hand movements,static,open,static
7188,Dexterous Hand movements,static,open,static
7189,Dexterous Hand movements,static,open,static
7190,Dexterous Hand movements,static,open,static
7191,Dexterous Hand movements,static,open,static
7192,Dexterous Hand movements,static,open,static
7193,Dexterous Hand movements,static,open,static
7194,Dexterous Hand movements,static,open,static
7195,Dexterous Hand movements,static,open,static
7196,Dexterous Hand movements,static,open,static
7197,Dexterous Hand movements,static,open,static
7198,Dexterous Hand movements,static,open,static
7199,Dexterous Hand movements,static,open,static
7200,Dexterous Hand movements,static,open,static
7201,Dexterous Hand movements,static,open,static
7202,Dexterous Hand movements,static,open,static
7203,Dexterous Hand movements,static,open,static
7204,Dexterous Hand movements,static,open,static
7205,Dexterous Hand movements,static,open,static
7206,Dexterous Hand movements,static,open,static
7207,Dexterous Hand movements,static,open,static
7208,Dexterous Hand movements,static,open,static
7209,Dexterous Hand movements,static,open,static
7210,Dexterous Hand movements,static,open,static
7211,Dexterous Hand movements,static,open,static
7212,Dexterous Hand movements,static,open,static
7213,Dexterous Hand movements,static,open,static
7214,Dexterous Hand movements,static,open,static
7215,Dexterous Hand movements,static,open,static
7216,Dexterous Hand movements,static,open,static
7217,Dexterous Hand movements,static,open,static
7218,Dexterous Hand movements,static,open,static
7219,Dexterous Hand movements,static,open,static
7220,Dexterous Hand movements,static,open,static
7221,Dexterous Hand movements,static,open,static
7222,Dexterous Hand movements,static,open,static
7223,Dexterous Hand movements,static,open,static
7224,Dexterous Hand movements,static,open,static
7225,Dexterous Hand movements,static,open,static
7226,Dexterous Hand movements,static,open,static
7227,Dexterous Hand movements,static,open,static
7228,Dexterous Hand movements,static,open,static
7229,Dexterous Hand movements,static,open,static
7230,Dexterous Hand movements,static,open,static
7231,Dexterous Hand movements,static,open,static
7232,Dexterous Hand movements,static,open,static
7233,Dexterous Hand movements,static,open,static
7234,Dexterous Hand movements,static,open,static
7235,Dexterous Hand movements,static,open,static
7236,Dexterous Hand movements,static,open,static
7237,Dexterous Hand movements,static,open,static
7238,Dexterous Hand movements,static,open,static
7239,Dexterous Hand movements,static,open,static
7240,Dexterous Hand movements,static,open,static
7241,Dexterous Hand movements,static,open,static
7242,Dexterous Hand movements,static,open,static
7243,Dexterous Hand movements,static,open,static
7244,Dexterous Hand movements,static,open,static
7245,Dexterous Hand movements,static,precision,static
7246,Dexterous Hand movements,static,precision,static
7247,Dexterous Hand movements,static,precision,static
7248,Dexterous Hand movements,static,precision,static
7249,Dexterous Hand movements,static,precision,static
7250,Dexterous Hand movements,static,precision,static
7251,Dexterous Hand movements,static,precision,static
7252,Dexterous Hand movements,static,precision,static
7253,Dexterous Hand movements,static,precision,static
7254,Dexterous Hand movements,static,precision,static
7255,Dexterous Hand movements,static,precision,static
7256,Dexterous Hand movements,static,precision,static
7257,Dexterous Hand movements,static,open,static
7258,Dexterous Hand movements,static,open,static
7259,Dexterous Hand movements,static,open,static
7260,Dexterous Hand movements,static,open,static
7261,Dexterous Hand movements,static,open,static
7262,Dexterous Hand movements,static,open,static
7263,Dexterous Hand movements,static,open,static
7264,Dexterous Hand movements,static,open,static
7265,Dexterous Hand movements,static,open,static
7266,Dexterous Hand movements,static,open,static
7267,Dexterous Hand movements,static,open,static
7268,Dexterous Hand movements,static,open,static
7269,Dexterous Hand movements,static,open,static
7270,Dexterous Hand movements,static,open,static
7271,Dexterous Hand movements,static,open,static
7272,Dexterous Hand movements,static,open,static
7273,Dexterous Hand movements,static,open,static
7274,Dexterous Hand movements,static,open,static
7275,Dexterous Hand movements,static,open,static
7276,Dexterous Hand movements,static,open,static
7277,Dexterous Hand movements,static,open,static
7278,Dexterous Hand movements,static,open,static
7279,Dexterous Hand movements,static,open,static
7280,Dexterous Hand movements,static,open,static
7281,Dexterous Hand movements,static,open,static
7282,Dexterous Hand movements,static,open,static
7283,Dexterous Hand movements,static,open,static
7284,Dexterous Hand movements,static,open,static
7285,Dexterous Hand movements,static,open,static
7286,Dexterous Hand movements,static,open,static
7287,Dexterous Hand movements,static,open,static
7288,Dexterous Hand movements,static,open,static
7289,Dexterous Hand movements,static,open,static
7290,Dexterous Hand movements,static,open,static
7291,Dexterous Hand movements,static,open,static
7292,Dexterous Hand movements,static,open,static
7293,Dexterous Hand movements,static,open,static
7294,Dexterous Hand movements,static,open,static
7295,Dexterous Hand movements,static,open,static
7296,Dexterous Hand movements,static,open,static
7297,Dexterous Hand movements,static,open,static
7298,Dexterous Hand movements,static,open,static
7299,Dexterous Hand movements,static,open,static
7300,Dexterous Hand movements,static,open,static
7301,Dexterous Hand movements,static,open,static
7302,Dexterous Hand movements,static,open,static
7303,Dexterous Hand movements,static,open,static
7304,Dexterous Hand movements,static,open,static
7305,Dexterous Hand movements,static,open,static
7306,Dexterous Hand movements,static,open,static
7307,Dexterous Hand movements,static,open,static
7308,Dexterous Hand movements,static,open,static
7309,Dexterous Hand movements,static,open,static
7310,Dexterous Hand movements,static,open,static
7311,Dexterous Hand movements,static,open,static
7312,Dexterous Hand movements,static,open,static
7313,Dexterous Hand movements,static,open,static
7314,Dexterous Hand movements,static,open,static
7315,Dexterous Hand movements,static,open,static
7316,Dexterous Hand movements,static,open,static
7317,Dexterous Hand movements,static,open,static
7318,Dexterous Hand movements,static,open,static
7319,Dexterous Hand movements,static,open,static
7320,Dexterous Hand movements,static,open,static
7321,Dexterous Hand movements,static,open,static
7322,Dexterous Hand movements,static,open,static
7323,Dexterous Hand movements,static,open,static
7324,Dexterous Hand movements,static,open,static
7325,Dexterous Hand movements,static,open,static
7326,Dexterous Hand movements,static,open,static
7327,Dexterous Hand movements,static,open,static
7328,Dexterous Hand movements,static,open,static
7329,Dexterous Hand movements,static,open,static
7330,Dexterous Hand movements,static,open,static
7331,Dexterous Hand movements,static,open,static
7332,Dexterous Hand movements,static,open,static
7333,Dexterous Hand movements,static,open,static
7334,Dexterous Hand movements,static,open,static
7335,Dexterous Hand movements,static,open,static
7336,Dexterous Hand movements,static,open,static
7337,Dexterous Hand movements,static,open,static
7338,Dexterous Hand movements,static,open,static
7339,Dexterous Hand movements,static,open,static
7340,Dexterous Hand movements,static,open,static
7341,Dexterous Hand movements,static,open,static
7342,Dexterous Hand movements,static,open,static
7343,Dexterous Hand movements,static,open,static
7344,Dexterous Hand movements,static,open,static
7345,Dexterous Hand movements,static,open,static
7346,Dexterous Hand movements,static,open,static
7347,Dexterous Hand movements,static,open,static
7348,Dexterous Hand movements,static,open,static
7349,Dexterous Hand movements,static,open,static
7350,Dexterous Hand movements,static,open,static
7351,Dexterous Hand movements,static,open,static
7352,Dexterous Hand movements,static,open,static
7353,Dexterous Hand movements,static,open,static
7354,Dexterous Hand movements,static,open,static
7355,Dexterous Hand movements,static,open,static
7356,Dexterous Hand movements,static,open,static
7357,Dexterous Hand movements,static,open,static
7358,Dexterous Hand movements,static,open,static
7359,Dexterous Hand movements,static,open,static
7360,Dexterous Hand movements,static,open,static
7361,Dexterous Hand movements,static,open,static
7362,Dexterous Hand movements,static,open,static
7363,Dexterous Hand movements,static,open,static
7364,Dexterous Hand movements,static,open,static
7365,Dexterous Hand movements,static,open,static
7366,Dexterous Hand movements,static,open,static
7367,Dexterous Hand movements,static,open,static
7368,Dexterous Hand movements,static,open,static
7369,Dexterous Hand movements,static,open,static
7370,Dexterous Hand movements,static,open,static
7371,Dexterous Hand movements,static,open,static
7372,Dexterous Hand movements,static,open,static
7373,Dexterous Hand movements,static,open,static
7374,Dexterous Hand movements,static,open,static
7375,Dexterous Hand movements,static,open,static
7376,Dexterous Hand movements,static,open,static
7377,Dexterous Hand movements,static,open,static
7378,Dexterous Hand movements,static,open,static
7379,Dexterous Hand movements,static,open,static
7380,Dexterous Hand movements,static,open,static
7381,Dexterous Hand movements,static,open,static
7382,Dexterous Hand movements,static,open,static
7383,Dexterous Hand movements,static,open,static
7384,Dexterous Hand movements,static,open,static
7385,Dexterous Hand movements,static,open,static
7386,Dexterous Hand movements,static,open,static
7387,Dexterous Hand movements,static,open,static
7388,Dexterous Hand movements,static,open,static
7389,Dexterous Hand movements,static,open,static
7390,Dexterous Hand movements,static,open,static
7391,Dexterous Hand movements,static,open,static
7392,Dexterous Hand movements,static,open,static
