frame_id,action
8043,Dexterous Hand movements
8044,Dexterous Hand movements
8045,Dexterous Hand movements
8046,Dexterous Hand movements
8047,Dexterous Hand movements
8048,Dexterous Hand movements
8049,Dexterous Hand movements
8050,Dexterous Hand movements
8051,Dexterous Hand movements
8052,Dexterous Hand movements
8053,Dexterous Hand movements
8054,Dexterous Hand movements
8055,Dexterous Hand movements
8056,Dexterous Hand movements
8057,Dexterous Hand movements
8058,Dexterous Hand movements
8059,Dexterous Hand movements
8060,Dexterous Hand movements
8061,Dexterous Hand movements
8062,Dexterous Hand movements
8063,Dexterous Hand movements
8064,Dexterous Hand movements
8065,Dexterous Hand movements
8066,Dexterous Hand movements
8067,Dexterous Hand movements
8068,Dexterous Hand movements
8069,Dexterous Hand movements
8070,Dexterous Hand movements
8071,Dexterous Hand movements
8072,Dexterous Hand movements
8073,Dexterous Hand movements
8074,Dexterous Hand movements
8075,Dexterous Hand movements
8076,Dexterous Hand movements
8077,Dexterous Hand movements
8078,Dexterous Hand movements
8079,Dexterous Hand movements
8080,Dexterous Hand movements
8081,Dexterous Hand movements
8082,Dexterous Hand movements
8083,Dexterous Hand movements
8084,Dexterous Hand movements
8085,Dexterous Hand movements
8086,Dexterous Hand movements
8087,Dexterous Hand movements
8088,Dexterous Hand movements
8089,Dexterous Hand movements
8090,Dexterous Hand movements
8091,Dexterous Hand movements
8092,Dexterous Hand movements
8093,Dexterous Hand movements
8094,Dexterous Hand movements
8095,Dexterous Hand movements
8096,Dexterous Hand movements
8097,Dexterous Hand movements
8098,Dexterous Hand movements
8099,Dexterous Hand movements
8100,Dexterous Hand movements
8101,Dexterous Hand movements
8102,Dexterous Hand movements
8103,Dexterous Hand movements
8104,Dexterous Hand movements
8105,Dexterous Hand movements
8106,Dexterous Hand movements
8107,Dexterous Hand movements
8108,Dexterous Hand movements
8109,Dexterous Hand movements
8110,Dexterous Hand movements
8111,Dexterous Hand movements
8112,Dexterous Hand movements
8113,Dexterous Hand movements
8114,Dexterous Hand movements
8115,Dexterous Hand movements
8116,Dexterous Hand movements
8117,Dexterous Hand movements
8118,Dexterous Hand movements
8119,Dexterous Hand movements
8120,Dexterous Hand movements
8121,Dexterous Hand movements
8122,Dexterous Hand movements
8123,Dexterous Hand movements
8124,Dexterous Hand movements
8125,Dexterous Hand movements
8126,Dexterous Hand movements
8127,Dexterous Hand movements
8128,Dexterous Hand movements
8129,Dexterous Hand movements
8130,Dexterous Hand movements
8131,Dexterous Hand movements
8132,Dexterous Hand movements
8133,Dexterous Hand movements
8134,Dexterous Hand movements
8135,Dexterous Hand movements
8136,Dexterous Hand movements
8137,Dexterous Hand movements
8138,Dexterous Hand movements
8139,Dexterous Hand movements
8140,Dexterous Hand movements
8141,Dexterous Hand movements
8142,Dexterous Hand movements
8143,Dexterous Hand movements
8144,Dexterous Hand movements
8145,Dexterous Hand movements
8146,Dexterous Hand movements
8147,Dexterous Hand movements
8148,Dexterous Hand movements
8149,Dexterous Hand movements
8150,Dexterous Hand movements
8151,Dexterous Hand movements
8152,Dexterous Hand movements
8153,Dexterous Hand movements
8154,Dexterous Hand movements
8155,Dexterous Hand movements
8156,Dexterous Hand movements
8157,Dexterous Hand movements
8158,Dexterous Hand movements
8159,Dexterous Hand movements
8160,Dexterous Hand movements
8161,Dexterous Hand movements
8162,Dexterous Hand movements
8163,Dexterous Hand movements
8164,Dexterous Hand movements
8165,Dexterous Hand movements
8166,Dexterous Hand movements
8167,Dexterous Hand movements
8168,Dexterous Hand movements
8169,Dexterous Hand movements
8170,Dexterous Hand movements
8171,Dexterous Hand movements
8172,Dexterous Hand movements
8173,Dexterous Hand movements
8174,Dexterous Hand movements
8175,Dexterous Hand movements
8176,Dexterous Hand movements
8177,Dexterous Hand movements
8178,Dexterous Hand movements
8179,Dexterous Hand movements
8180,Dexterous Hand movements
8181,Dexterous Hand movements
8182,Dexterous Hand movements
8183,Dexterous Hand movements
8184,Dexterous Hand movements
8185,Dexterous Hand movements
8186,Dexterous Hand movements
8187,Dexterous Hand movements
8188,Dexterous Hand movements
8189,Dexterous Hand movements
8190,Dexterous Hand movements
8191,Dexterous Hand movements
8192,Dexterous Hand movements
8193,Dexterous Hand movements
8194,Dexterous Hand movements
8195,Dexterous Hand movements
8196,Dexterous Hand movements
8197,Dexterous Hand movements
8198,Dexterous Hand movements
8199,Dexterous Hand movements
8200,Dexterous Hand movements
8201,Dexterous Hand movements
8202,Dexterous Hand movements
8203,Dexterous Hand movements
8204,Dexterous Hand movements
8205,Dexterous Hand movements
8206,Dexterous Hand movements
8207,Dexterous Hand movements
8208,Dexterous Hand movements
8209,Dexterous Hand movements
8210,Dexterous Hand movements
8211,Dexterous Hand movements
8212,Dexterous Hand movements
8213,Dexterous Hand movements
8214,Dexterous Hand movements
8215,Dexterous Hand movements
8216,Dexterous Hand movements
8217,Dexterous Hand movements
8218,Dexterous Hand movements
8219,Dexterous Hand movements
8220,Dexterous Hand movements
8221,Dexterous Hand movements
8222,Dexterous Hand movements
8223,Dexterous Hand movements
8224,Dexterous Hand movements
8225,Dexterous Hand movements
8226,Dexterous Hand movements
8227,Dexterous Hand movements
8228,Dexterous Hand movements
8229,Dexterous Hand movements
8230,Dexterous Hand movements
8231,Dexterous Hand movements
8232,Dexterous Hand movements
8233,Dexterous Hand movements
8234,Dexterous Hand movements
8235,Dexterous Hand movements
8236,Dexterous Hand movements
8237,Dexterous Hand movements
8238,Dexterous Hand movements
8239,Dexterous Hand movements
8240,Dexterous Hand movements
8241,Dexterous Hand movements
8242,Dexterous Hand movements
8243,Dexterous Hand movements
8244,Dexterous Hand movements
8245,Dexterous Hand movements
8246,Dexterous Hand movements
8247,Dexterous Hand movements
8248,Dexterous Hand movements
8249,Dexterous Hand movements
8250,Dexterous Hand movements
8251,Dexterous Hand movements
8252,Dexterous Hand movements
8253,Dexterous Hand movements
8254,Dexterous Hand movements
8255,Dexterous Hand movements
8256,Dexterous Hand movements
8257,Dexterous Hand movements
8258,Dexterous Hand movements
8259,Dexterous Hand movements
8260,Dexterous Hand movements
8261,Dexterous Hand movements
8262,Dexterous Hand movements
8263,Dexterous Hand movements
8264,Dexterous Hand movements
8265,Dexterous Hand movements
8266,Dexterous Hand movements
8267,Dexterous Hand movements
8268,Dexterous Hand movements
8269,Dexterous Hand movements
8270,Dexterous Hand movements
8271,Dexterous Hand movements
8272,Dexterous Hand movements
8273,Dexterous Hand movements
8274,Dexterous Hand movements
8275,Dexterous Hand movements
8276,Dexterous Hand movements
8277,Dexterous Hand movements
8278,Dexterous Hand movements
8279,Dexterous Hand movements
8280,Dexterous Hand movements
8281,Dexterous Hand movements
8282,Dexterous Hand movements
8283,Dexterous Hand movements
8284,Dexterous Hand movements
8285,Dexterous Hand movements
8286,Dexterous Hand movements
8287,Dexterous Hand movements
8288,Dexterous Hand movements
8289,Dexterous Hand movements
8290,Dexterous Hand movements
8291,Dexterous Hand movements
8292,Dexterous Hand movements
8293,Dexterous Hand movements
8294,Dexterous Hand movements
8295,Dexterous Hand movements
8296,Dexterous Hand movements
8297,Dexterous Hand movements
8298,Dexterous Hand movements
8299,Dexterous Hand movements
8300,Dexterous Hand movements
8301,Dexterous Hand movements
8302,Dexterous Hand movements
8303,Dexterous Hand movements
8304,Dexterous Hand movements
8305,Dexterous Hand movements
8306,Dexterous Hand movements
8307,Dexterous Hand movements
8308,Dexterous Hand movements
8309,Dexterous Hand movements
8310,Dexterous Hand movements
8311,Dexterous Hand movements
8312,Dexterous Hand movements
8313,Dexterous Hand movements
8314,Dexterous Hand movements
8315,Dexterous Hand movements
8316,Dexterous Hand movements
8317,Dexterous Hand movements
8318,Dexterous Hand movements
8319,Dexterous Hand movements
8320,Dexterous Hand movements
8321,Dexterous Hand movements
8322,Dexterous Hand movements
8323,Dexterous Hand movements
8324,Dexterous Hand movements
8325,Dexterous Hand movements
8326,Dexterous Hand movements
8327,Dexterous Hand movements
8328,Dexterous Hand movements
8329,Dexterous Hand movements
8330,Dexterous Hand movements
8331,Dexterous Hand movements
8332,Dexterous Hand movements
8333,Dexterous Hand movements
8334,Dexterous Hand movements
8335,Dexterous Hand movements
8336,Dexterous Hand movements
8337,Dexterous Hand movements
8338,Dexterous Hand movements
8339,Dexterous Hand movements
8340,Dexterous Hand movements
8341,Dexterous Hand movements
8342,Dexterous Hand movements
8343,Dexterous Hand movements
8344,Dexterous Hand movements
8345,Dexterous Hand movements
8346,Dexterous Hand movements
8347,Dexterous Hand movements
8348,Dexterous Hand movements
8349,Dexterous Hand movements
8350,Dexterous Hand movements
8351,Dexterous Hand movements
8352,Dexterous Hand movements
8353,Dexterous Hand movements
8354,Dexterous Hand movements
8355,Dexterous Hand movements
8356,Dexterous Hand movements
8357,Dexterous Hand movements
8358,Dexterous Hand movements
8359,Dexterous Hand movements
8360,Dexterous Hand movements
8361,Dexterous Hand movements
8362,Dexterous Hand movements
8363,Dexterous Hand movements
8364,Dexterous Hand movements
8365,Dexterous Hand movements
8366,Dexterous Hand movements
8367,Dexterous Hand movements
8368,Dexterous Hand movements
8369,Dexterous Hand movements
8370,Dexterous Hand movements
8371,Dexterous Hand movements
8372,Dexterous Hand movements
8373,Dexterous Hand movements
8374,Dexterous Hand movements
8375,Dexterous Hand movements
8376,Dexterous Hand movements
8377,Dexterous Hand movements
8378,Dexterous Hand movements
8379,Dexterous Hand movements
8380,Dexterous Hand movements
8381,Dexterous Hand movements
8382,Dexterous Hand movements
8383,Dexterous Hand movements
8384,Dexterous Hand movements
8385,Dexterous Hand movements
8386,Dexterous Hand movements
8387,Dexterous Hand movements
8388,Dexterous Hand movements
8389,Dexterous Hand movements
8390,Dexterous Hand movements
8391,Dexterous Hand movements
8392,Dexterous Hand movements
8393,Dexterous Hand movements
8394,Dexterous Hand movements
8395,Dexterous Hand movements
8396,Dexterous Hand movements
8397,Dexterous Hand movements
8398,Dexterous Hand movements
8399,Dexterous Hand movements
8400,Dexterous Hand movements
8401,Dexterous Hand movements
8402,Dexterous Hand movements
8403,Dexterous Hand movements
8404,Dexterous Hand movements
8405,Dexterous Hand movements
8406,Dexterous Hand movements
8407,Dexterous Hand movements
8408,Dexterous Hand movements
8409,Dexterous Hand movements
8410,Dexterous Hand movements
8411,Dexterous Hand movements
8412,Dexterous Hand movements
8413,Dexterous Hand movements
8414,Dexterous Hand movements
8415,Dexterous Hand movements
8416,Dexterous Hand movements
8417,Dexterous Hand movements
8418,Dexterous Hand movements
8419,Dexterous Hand movements
8420,Dexterous Hand movements
8421,Dexterous Hand movements
8422,Dexterous Hand movements
8423,Dexterous Hand movements
8424,Dexterous Hand movements
8425,Dexterous Hand movements
8426,Dexterous Hand movements
8427,Dexterous Hand movements
8428,Dexterous Hand movements
8429,Dexterous Hand movements
8430,Dexterous Hand movements
8431,Dexterous Hand movements
8432,Dexterous Hand movements
8433,Dexterous Hand movements
8434,Dexterous Hand movements
8435,Dexterous Hand movements
8436,Dexterous Hand movements
8437,Dexterous Hand movements
8438,Dexterous Hand movements
8439,Dexterous Hand movements
8440,Dexterous Hand movements
8441,Dexterous Hand movements
8442,Dexterous Hand movements
8443,Dexterous Hand movements
8444,Dexterous Hand movements
8445,Dexterous Hand movements
8446,Dexterous Hand movements
8447,Dexterous Hand movements
8448,Dexterous Hand movements
8449,Dexterous Hand movements
8450,Dexterous Hand movements
8451,Dexterous Hand movements
8452,Dexterous Hand movements
8453,Dexterous Hand movements
8454,Dexterous Hand movements
8455,Dexterous Hand movements
8456,Dexterous Hand movements
8457,Dexterous Hand movements
8458,Dexterous Hand movements
8459,Dexterous Hand movements
8460,Dexterous Hand movements
8461,Dexterous Hand movements
8462,Dexterous Hand movements
8463,Dexterous Hand movements
8464,Dexterous Hand movements
8465,Dexterous Hand movements
8466,Dexterous Hand movements
8467,Dexterous Hand movements
8468,Dexterous Hand movements
8469,Dexterous Hand movements
8470,Dexterous Hand movements
8471,Dexterous Hand movements
8472,Dexterous Hand movements
8473,Dexterous Hand movements
8474,Dexterous Hand movements
8475,Dexterous Hand movements
8476,Dexterous Hand movements
8477,Dexterous Hand movements
8478,Dexterous Hand movements
8479,Dexterous Hand movements
8480,Dexterous Hand movements
8481,Dexterous Hand movements
8482,Dexterous Hand movements
8483,Dexterous Hand movements
8484,Dexterous Hand movements
8485,Dexterous Hand movements
8486,Dexterous Hand movements
8487,Dexterous Hand movements
8488,Dexterous Hand movements
8489,Dexterous Hand movements
8490,Dexterous Hand movements
8491,Dexterous Hand movements
8492,Dexterous Hand movements
8493,Dexterous Hand movements
8494,Dexterous Hand movements
8495,Dexterous Hand movements
8496,Dexterous Hand movements
8497,Dexterous Hand movements
8498,Dexterous Hand movements
8499,Dexterous Hand movements
8500,Dexterous Hand movements
8501,Dexterous Hand movements
8502,Dexterous Hand movements
8503,Dexterous Hand movements
8504,Dexterous Hand movements
8505,Dexterous Hand movements
8506,Dexterous Hand movements
8507,Dexterous Hand movements
8508,Dexterous Hand movements
8509,Dexterous Hand movements
8510,Dexterous Hand movements
8511,Dexterous Hand movements
8512,Dexterous Hand movements
8513,Dexterous Hand movements
8514,Dexterous Hand movements
8515,Dexterous Hand movements
8516,Dexterous Hand movements
8517,Dexterous Hand movements
8518,Dexterous Hand movements
8519,Dexterous Hand movements
8520,Dexterous Hand movements
8521,Dexterous Hand movements
8522,Dexterous Hand movements
8523,Dexterous Hand movements
8524,Dexterous Hand movements
8525,Dexterous Hand movements
8526,Dexterous Hand movements
8527,Dexterous Hand movements
8528,Dexterous Hand movements
8529,Dexterous Hand movements
8530,Dexterous Hand movements
8531,Dexterous Hand movements
8532,Dexterous Hand movements
8533,Dexterous Hand movements
8534,Dexterous Hand movements
8535,Dexterous Hand movements
8536,Dexterous Hand movements
8537,Dexterous Hand movements
8538,Dexterous Hand movements
8539,Dexterous Hand movements
8540,Dexterous Hand movements
8541,Dexterous Hand movements
8542,Dexterous Hand movements
8543,Dexterous Hand movements
